ASIN,dateId,CategoryID,Delivery_time_days,MainRankingValue,AmazonGlobal_Shipping,Estimated_Import_Charge,PriceGroup
B0D83HQN4G,257,11,0,82517.0,25.49,18.17,Low Income
B0D56NMKJD,1827,11,0,551695.0,42.51,10.44,Lower-Middle Income
B0CYSC3Y3S,370,11,0,112784.0,65.66,79.90,Upper-Middle Income
B0D83J274Q,210,11,0,334941.0,79.24,44.97,Lower-Middle Income
B0CYLZLQ8Q,358,11,0,100220.0,26.99,19.81,Low Income
B0CYM2QH2R,358,11,0,133597.0,29.01,26.55,Low Income
B0D8BGN2RZ,317,11,0,87385.0,25.07,14.90,Very Low Income
B0D8J1WT25,222,11,26,102705.0,26.74,32.59,Low Income
B0D2KYL3W4,241,11,0,435965.0,28.58,21.35,Low Income
B0D5Y3C3ZT,277,11,0,56763.0,41.56,23.37,Low Income
B0DB7YNQP4,229,11,0,39340.0,25.95,7.65,Low Income
B0DB8TQRN3,229,11,0,6179.0,,,Low Income
B0D922KN9R,73,11,0,55255.0,25.87,6.34,Low Income
B0DBDG1QZ4,257,11,0,177614.0,37.60,0.00,Lower-Middle Income
B0D81B8CT6,248,11,0,469124.0,89.31,35.72,Upper-Middle Income
B0DB888RYV,229,11,0,22492.0,,,Low Income
B0D84DX8Y8,210,11,0,115985.0,40.61,6.34,Low Income
B0D6WDJJZ6,279,11,0,697775.0,63.25,16.94,Lower-Middle Income
B0D6LJMC7Z,333,11,0,113678.0,27.26,12.25,Low Income
B0D8BDLX8P,317,11,0,95640.0,28.06,13.39,Low Income
B0D95WLBQZ,255,11,0,17793.0,,,Low Income
B0D7RPCZFX,257,11,0,427280.0,28.98,0.00,Lower-Middle Income
B0D8YHY8SS,275,11,0,21989.0,,,Very Low Income
B0D6Y82JS3,246,11,0,25830.0,27.89,19.77,Low Income
B0D9J6KX5L,245,11,0,458237.0,41.43,34.95,Lower-Middle Income
B0DB1YMX34,261,11,0,105555.0,,,Upper-Middle Income
B0DB4SDH41,224,11,0,727881.0,47.04,0.00,Lower-Middle Income
B0D9LXL8JS,258,11,0,320772.0,33.69,17.25,Low Income
B0D9VFH9NX,236,11,0,14658.0,25.39,15.46,Very Low Income
B0D9LTZLQ7,258,11,0,320772.0,33.89,17.40,Low Income
B0D8KGTZ5N,306,11,0,28745.0,,,Low Income
B0D91WL3VQ,253,11,0,8689.0,60.35,57.13,Lower-Middle Income
B0D7ZTCLCK,248,11,0,463303.0,146.30,56.92,Lower-Middle Income
B0D7VBM1MZ,74,11,0,156767.0,25.35,6.33,Low Income
B0D7CJ7H98,229,11,0,302203.0,92.62,23.47,Upper-Middle Income
B0D7S8GSSG,298,11,0,260602.0,63.55,65.33,Lower-Middle Income
B0D6QZ4JLV,301,11,0,64773.0,,,Low Income
B0D4LCK3FX,156,11,0,399539.0,31.33,9.06,Low Income
B0D722CSXM,171,11,0,250492.0,,,Low Income
B0D83DTVH6,210,11,0,55934.0,26.27,12.60,Very Low Income
B0D5QFFNKG,303,11,0,42643.0,,,Low Income
B0D6G3CTYT,302,11,0,140784.0,25.32,6.32,Low Income
B0D5YCWYGP,277,11,0,665615.0,37.64,10.05,Low Income
B0D66FWL4S,296,11,0,24342.0,,,Very Low Income
B0D6R7XKSP,301,11,0,49852.0,41.93,23.88,Low Income
B0D9XTWVQY,176,11,0,235999.0,,,Low Income
B0D9NXNJ47,256,11,0,102414.0,25.45,19.83,Very Low Income
B0D9JCQDGT,245,11,0,54911.0,25.71,5.06,Very Low Income
B0D9GJPW14,266,11,0,163601.0,28.78,24.38,Low Income
B0D9JJJ2HS,245,11,0,56637.0,25.79,5.40,Low Income
B0D9M2RT1V,258,11,0,65872.0,25.57,9.55,Low Income
B0D9J9MDX7,245,11,0,318857.0,,,Very Low Income
B0DB66JMT2,224,11,0,14487.0,25.36,0.00,Very Low Income
B0DB9QZXBW,229,11,0,262386.0,56.47,0.00,Upper-Middle Income
B0D9XGN4SG,257,11,0,31528.0,32.68,30.41,Low Income
B0D83Q7TGH,210,11,0,218863.0,27.02,12.42,Low Income
B0DB88X6JB,229,11,0,214554.0,,,Lower-Middle Income
B0D5YPFJHW,229,11,0,11342.0,35.91,0.00,Low Income
B0D826L2VK,210,11,0,1317684.0,37.07,12.05,Lower-Middle Income
B0D677MNWT,296,11,0,113647.0,33.34,7.85,Low Income
B0DB8NPVD7,229,11,0,466873.0,,,Upper-Middle Income
B0D9LMB6PZ,224,11,0,93700.0,25.15,5.86,Low Income
B0D3HDD64R,332,11,0,43430.0,39.56,39.28,Low Income
B0D4DWCS2P,300,11,0,11092.0,,,Low Income
B0D9JDQWFV,245,11,0,75905.0,25.83,17.31,Very Low Income
B0D56FCGR5,1827,11,0,103468.0,48.13,14.26,Lower-Middle Income
B0D5R1QLY7,303,11,0,699462.0,,,Lower-Middle Income
B0D65GG4V5,1,11,0,8745.0,33.03,19.38,Low Income
B0D9JTGQMZ,245,11,0,84434.0,26.31,15.35,Low Income
B0DB7NCZ13,229,11,0,233409.0,28.29,4.83,Low Income
B0D3Z196Z2,224,11,0,706466.0,39.19,12.13,Low Income
B0D5MLDXBJ,224,11,0,495658.0,40.99,13.86,Lower-Middle Income
B0D83HC9NT,210,11,0,166397.0,55.66,51.91,Low Income
B0D7ZN4156,248,11,0,307196.0,,,Low Income
B0D4YTZRVS,283,11,0,62405.0,,,Low Income
B0CSK6QBYT,224,11,0,207613.0,92.46,62.92,Lower-Middle Income
B0D9QFLS48,1200,11,0,301.0,,,Low Income
B0D9QGCT1N,1200,11,0,1004.0,31.48,25.89,Low Income
B0D7V694DR,74,11,0,113606.0,78.96,0.00,Lower-Middle Income
B0D7V7NT18,74,11,0,381726.0,46.43,0.00,Lower-Middle Income
B0D9RLWD4F,291,11,0,151014.0,31.96,81.64,Lower-Middle Income
B0DB11V2PZ,261,11,0,202566.0,29.14,37.11,Low Income
B0D5M4FYH3,224,11,0,585844.0,39.95,13.36,Lower-Middle Income
B0DB143TJT,261,11,0,246348.0,76.86,101.87,Lower-Middle Income
B0D6B2DC2J,296,11,23,31413.0,28.94,5.01,Low Income
B0D6B3GZPZ,296,11,0,52097.0,,,Low Income
B0D6B36GM7,296,11,0,15910.0,30.14,5.02,Low Income
B0D7S8JGF6,298,11,0,82170.0,28.21,42.52,Low Income
B0D5CWGXJX,228,11,0,276128.0,46.92,48.28,Low Income
B0D69QSZ87,1828,11,0,36483.0,,,Low Income
B0D4TTPPY3,139,11,0,224366.0,43.98,13.87,Lower-Middle Income
B0CX4ZMJ88,1215,11,0,215700.0,41.51,44.47,Low Income
B0D2R97SMN,297,11,0,5879.0,27.10,31.16,Low Income
B0D8SX6CLV,276,11,0,30535.0,25.59,10.88,Very Low Income
B0D7C24VBX,250,11,0,31675.0,35.48,0.00,Low Income
B0D56YR1XW,1827,11,0,56300.0,,,Low Income
B0D3C4GN4K,1831,11,0,55096.0,144.40,149.69,Lower-Middle Income
B0D8NHK6W5,224,11,0,203476.0,27.14,0.00,Low Income
B0D8LJJZ7M,224,11,0,1000287.0,26.07,0.00,Low Income
B0D6NFKSR9,295,11,0,22964.0,36.49,0.00,Low Income
B0D78LHC8H,198,11,0,390291.0,,,Lower-Middle Income
B0DB4Y4BD2,224,11,0,198135.0,61.37,73.29,Lower-Middle Income
B0DB5CMZJJ,224,11,0,117105.0,,,Low Income
B0D44H2VHH,324,11,0,198896.0,136.99,58.69,Lower-Middle Income
B0D7J44Y4C,261,11,0,126565.0,28.42,33.26,Low Income
B0D8VGBBNV,194,11,24,157046.0,25.59,5.71,Low Income
B0D6FLY34W,302,11,0,243708.0,,,Lower-Middle Income
B0D9JT9XK8,245,11,0,12057.0,,,Low Income
B0D1BCSZ48,329,11,0,24342.0,37.92,20.25,Low Income
B0D78TD9LD,198,11,0,217291.0,78.02,15.09,Lower-Middle Income
B0D9LJ1P8G,258,11,0,402408.0,37.16,12.94,Low Income
B0D2NLGKGS,254,11,0,293259.0,,,Lower-Middle Income
B0D9LMDPCP,258,11,0,223818.0,25.37,17.24,Low Income
B0D9PT4C96,1200,11,0,233923.0,,,Low Income
B0D542Y2KT,336,11,0,63188.0,,,Low Income
B0D9GD3T6V,266,11,0,56289.0,,,Low Income
B0D8VW79N2,194,11,0,101084.0,38.60,0.00,Lower-Middle Income
B0D299BPJJ,333,11,0,504539.0,25.23,0.00,Low Income
B0D6VZM8ZF,279,11,0,622465.0,,,Upper-Middle Income
B0D3H7PCST,332,11,0,356900.0,222.10,227.12,Upper-Middle Income
B0D816LP76,248,11,0,412862.0,31.25,0.00,Low Income
B0D85K2PCX,210,11,0,424323.0,29.38,51.99,Lower-Middle Income
B0DB2KZDK3,261,11,0,395729.0,25.07,14.37,Very Low Income
B0D295FB16,261,11,0,151619.0,27.06,14.30,Low Income
B0D6KTQD6M,434,11,0,91916.0,35.36,11.03,Lower-Middle Income
B0D75SSB2H,262,11,0,498885.0,,,Low Income
B0D62YFJG2,343,11,0,45634.0,27.54,0.00,Low Income
B0D76FGQ7T,262,11,0,208188.0,,,Lower-Middle Income
B0D5MF9FYT,292,11,0,1139781.0,88.23,41.85,Upper-Middle Income
B0D9M7BFDB,258,11,0,72985.0,26.35,18.98,Very Low Income
B0D7Z563J6,248,11,0,8885.0,27.82,13.23,Low Income
B0D2VP5DHP,346,11,0,380750.0,45.70,16.49,Lower-Middle Income
B0DB1VB7W7,261,11,0,157349.0,,,Low Income
B0D55XF65J,1827,11,0,37041.0,,,Very Low Income
B0D7PMWCJJ,261,11,0,648123.0,28.25,0.00,Low Income
B0D6FWCT9P,302,11,0,83180.0,,,Low Income
B0D7Q2VB32,299,11,0,20145.0,,,Low Income
B0D9GB831H,261,11,0,116763.0,25.44,6.23,Low Income
B0D5XD7DKS,277,11,0,254429.0,61.94,66.79,Lower-Middle Income
B0D75PST1D,262,11,0,269912.0,59.52,59.91,Low Income
B0D3TMHGRZ,347,11,0,16377.0,33.80,24.65,Low Income
B0D9QLSL96,1200,11,0,21616.0,30.32,16.10,Low Income
B0D8B2Z24L,261,11,0,125198.0,,,Low Income
B0D2DLBNQM,350,11,0,92494.0,71.11,75.29,Lower-Middle Income
B0D41RNS76,221,11,0,337909.0,61.40,60.38,Low Income
B0D624MJ73,261,11,0,574274.0,25.52,7.25,Low Income
B0D2VNV7D7,346,11,0,374162.0,52.57,15.88,Lower-Middle Income
B0D4QH1NXD,139,11,0,259790.0,31.39,26.30,Low Income
B0D676CGKW,176,11,0,110416.0,26.78,27.77,Low Income
B0D59RBGZM,315,11,0,798901.0,,,Lower-Middle Income
B0D9BQHTNR,274,11,0,9755.0,25.15,5.04,Very Low Income
B0D7CSY9TY,250,11,0,185599.0,27.07,16.91,Very Low Income
B0D9JDXSMG,245,11,0,70463.0,30.80,6.12,Low Income
B0CZRSK1YW,322,11,0,19259.0,84.44,47.60,Lower-Middle Income
B0D7MCF1HY,237,11,0,51029.0,,,Very Low Income
B0D9WD1MJR,236,11,0,179688.0,,,Lower-Middle Income
B0D99MTG5Q,291,11,0,36305.0,36.59,8.76,Low Income
B0D9W4CNWF,834,11,61,10856.0,31.66,24.29,Low Income
B0D9N95T69,256,11,0,61310.0,,,Low Income
B0D9ZQT7JW,176,11,0,2894.0,32.26,27.48,Low Income
B0D7J8CLB1,234,11,23,350900.0,,,
B0D9K2R3XR,148,11,0,94478.0,75.78,83.14,Lower-Middle Income
B0D1BY41TM,329,11,0,16865.0,,,Lower-Middle Income
B0D7Q5XMGZ,176,11,0,2726.0,31.05,8.96,Low Income
B0D83D1JXV,210,11,0,409173.0,33.61,39.82,Lower-Middle Income
B0D49KB7GX,308,11,0,110730.0,33.53,26.57,Low Income
B0D6VK3SDG,301,11,0,336582.0,42.75,6.55,Low Income
B0D989ZJVQ,201,11,0,68826.0,29.46,14.03,Low Income
B0D69P5JHC,1828,11,0,148819.0,27.46,12.83,Very Low Income
B0D59KYJFW,315,11,0,13814.0,,,Low Income
B0D8J6RR74,222,11,0,40957.0,26.95,19.57,Lower-Middle Income
B0D8PB6G76,176,11,0,862067.0,111.11,0.00,Lower-Middle Income
B0D6BKMXG5,291,11,0,90057.0,25.23,12.75,Very Low Income
B0D8PFPHL8,176,11,0,662253.0,88.80,0.00,Lower-Middle Income
B0D7CCPTG2,250,11,0,97149.0,32.89,32.15,Low Income
B0D3V9DLSZ,347,11,0,168372.0,35.44,45.21,Lower-Middle Income
B0D3TG6SBC,347,11,0,56329.0,59.50,74.11,Upper-Middle Income
B0CXXG16ZM,374,11,0,507330.0,48.24,66.77,Lower-Middle Income
B0D126F668,1845,11,0,880899.0,,,Lower-Middle Income
B0D8J5N1SJ,176,11,23,144797.0,25.43,10.55,Lower-Middle Income
B0CPDWDR24,468,11,0,114658.0,42.33,6.08,Low Income
B0D72RDGYL,171,11,0,14723.0,29.17,0.00,Low Income
B0D8ZY738K,288,11,0,56978.0,26.15,6.10,Low Income
B0CPDWFVXT,468,11,0,16674.0,28.60,4.38,Very Low Income
B0D3DY1FVB,331,11,0,200086.0,43.59,0.00,Low Income
B0D3L84V98,1200,11,0,352151.0,206.14,70.50,Upper-Middle Income
B0D9SC682H,291,11,61,121240.0,186.59,56.45,Upper-Middle Income
B0D1XZRGWL,199,11,0,34591.0,,,Low Income
B0D62YTBFH,343,11,0,306520.0,,,Low Income
B0D7GWH2FS,234,11,0,243135.0,228.48,276.48,Upper-Middle Income
B0D3GDY6V2,266,11,0,42088.0,32.45,12.74,Low Income
B0D8Q8RGNV,271,11,0,36766.0,,,Low Income
B0D6R99LCQ,301,11,0,386973.0,42.46,23.22,Low Income
B0CPDTLXTQ,468,11,0,13125.0,29.82,4.45,Very Low Income
B0D45W63C6,324,11,0,24338.0,,,Low Income
B0D66NDVNP,296,11,0,90977.0,25.27,5.82,Low Income
B0D2CWHLCN,350,11,0,4677.0,25.79,21.33,Very Low Income
B0D9W64792,236,11,0,82535.0,25.70,8.15,Low Income
B0D7VMRL7X,74,11,0,62519.0,25.95,5.63,Low Income
B0D7CFYTZ9,250,11,0,56395.0,25.99,11.30,Very Low Income
B0D7RVKFQ8,463,11,0,73355.0,27.02,37.52,Low Income
B0D41KLZ5P,221,11,0,26544.0,31.74,4.90,Very Low Income
B0D8PNL7MD,271,11,0,319738.0,36.96,26.05,Low Income
B0D3F3DCKW,331,11,0,966342.0,54.71,35.87,Lower-Middle Income
B0CPDSMTTX,468,11,0,54492.0,28.20,4.34,Very Low Income
B0D791QMJK,198,11,0,13687.0,39.89,0.00,Low Income
B0CPDS5P7K,468,11,0,14047.0,29.00,4.41,Very Low Income
B0D9VRRYXG,1212,11,0,75868.0,25.83,6.63,Low Income
B0D7MNPM1K,237,11,0,52240.0,28.94,23.81,Low Income
B0D3VBQVTM,347,11,0,485456.0,33.69,32.72,Low Income
B0D3VC6D79,347,11,0,434369.0,45.22,58.98,Lower-Middle Income
B0D3VBFDBM,347,11,0,307522.0,38.36,49.37,Lower-Middle Income
B0CZNG5PL7,365,11,0,30070.0,,,Low Income
B0D78L6KGQ,198,11,0,94561.0,,,Low Income
B0D3VCHPMB,347,11,0,752467.0,50.17,58.55,Lower-Middle Income
B0D4TYRMVT,25,11,0,59227.0,27.20,4.17,Very Low Income
B0D9VKTLMC,236,11,0,314792.0,31.13,0.00,Low Income
B0D7G95NDT,234,11,0,112939.0,49.49,15.70,Lower-Middle Income
B0D6YJHYKM,246,11,0,77811.0,30.34,25.86,Low Income
B0D81BGDT8,248,11,0,89027.0,,,Low Income
B0D79649DR,198,11,0,13687.0,34.13,5.34,Low Income
B0D965YRN1,255,11,0,845459.0,33.82,0.00,Low Income
B0D946N198,232,11,23,91999.0,27.85,5.56,Low Income
B0D5PMN823,303,11,0,778634.0,,,Low Income
B0D3VCS7CV,347,11,0,816987.0,42.43,52.34,Lower-Middle Income
B0D7J325ZJ,1212,11,0,318202.0,26.47,29.23,Low Income
B0CWL5HQHQ,121,11,0,89498.0,44.51,74.42,Lower-Middle Income
B0D7VG4TY3,74,11,0,117396.0,25.28,4.26,Low Income
B0CWKWTL3R,121,11,0,1300700.0,,,Lower-Middle Income
B0D66674X5,296,11,0,2134.0,,,Low Income
B0D6W1NYG6,279,11,0,896198.0,50.93,15.00,Lower-Middle Income
B0D99TB9TZ,274,11,0,174757.0,31.72,18.64,Low Income
B0D981KHFP,201,11,0,286012.0,112.05,15.09,Low Income
B0D9BZV38L,274,11,0,76510.0,27.02,0.00,Low Income
B0D53P8HNJ,336,11,0,41272.0,58.07,65.37,Lower-Middle Income
B0D53ZPHKP,336,11,0,486195.0,75.02,28.77,Lower-Middle Income
B0D6YDR1BY,246,11,0,565966.0,34.80,5.39,Low Income
B0D3YMLK4Y,312,11,0,184269.0,26.71,6.61,Low Income
B0D3YM37TF,312,11,0,73236.0,27.28,7.31,Low Income
B0D6R9KFC7,301,11,0,13821.0,26.99,18.55,Low Income
B0D31LH128,323,11,0,495991.0,49.09,33.43,Lower-Middle Income
B0D832DJ3P,210,11,0,179881.0,81.13,45.41,Lower-Middle Income
B0D8HN4CPJ,222,11,0,264494.0,,,Low Income
B0D95ZD8D4,255,11,0,432036.0,26.59,0.00,Low Income
B0D9LVYWHX,258,11,0,158617.0,33.98,26.69,Low Income
B0D9L7Y62F,258,11,47,138121.0,33.80,18.67,Low Income
B0D66PFYB9,296,11,0,2460.0,27.90,26.75,Low Income
B0D9JC3WY3,245,11,0,384931.0,26.43,12.51,Low Income
B0D9M39987,258,11,0,42622.0,29.77,16.42,Low Income
B0D83THGX7,210,11,0,47269.0,25.08,13.65,Low Income
B0D9B8CKNS,274,11,0,499725.0,25.62,7.15,Low Income
B0D3DFVYST,331,11,0,58795.0,37.84,51.26,Lower-Middle Income
B0D5L8WDZ5,292,11,0,1387960.0,53.12,14.75,Lower-Middle Income
B0D7MKYM6X,237,11,0,240171.0,29.82,18.01,Low Income
B0D4ZHKT12,283,11,0,458706.0,38.56,18.79,Low Income
B0C895HK24,430,11,0,31496.0,95.83,0.00,Lower-Middle Income
B0D847914Y,210,11,0,25279.0,,,Low Income
B0D3BWZGJ5,1831,11,0,32150.0,,,Very Low Income
B0D9S1NGF4,291,11,0,76727.0,32.24,24.14,Low Income
B0D8382L19,210,11,0,95017.0,25.43,9.41,Very Low Income
B0D6VLHW2F,301,11,0,272290.0,26.47,8.34,Low Income
B0D6RHW9SB,301,11,0,37435.0,,,Very Low Income
B0D9ND5L45,256,11,0,352829.0,83.84,0.00,Upper-Middle Income
B0D7YVRSQD,248,11,0,580861.0,,,Low Income
B0D8W9Y7M8,194,11,0,464329.0,33.09,18.73,Low Income
B0D9H7XFMJ,266,11,0,201782.0,27.06,41.37,Low Income
B0D7TF26MP,281,11,0,126486.0,27.56,0.00,Low Income
B0D7YL25KM,248,11,0,678399.0,28.94,5.85,Low Income
B0D9H4PJH2,266,11,0,235570.0,46.99,9.09,Low Income
B0D7TGCMDB,281,11,0,377833.0,27.62,16.35,Low Income
B0CYLZPJFX,358,11,0,67159.0,28.51,20.04,Low Income
B0D6YNT94N,246,11,0,21336.0,26.75,11.35,Low Income
B0D9JY44ZK,245,11,0,316790.0,,,Low Income
B0D9FF7HCK,1826,11,47,483593.0,26.34,19.16,Low Income
B0D7TH238Z,281,11,0,276990.0,28.93,0.00,Low Income
B0D7ZXPX9G,248,11,0,1384787.0,39.82,63.82,Lower-Middle Income
B0D6R8FFXS,1200,11,0,193001.0,32.90,43.70,Low Income
B0D6B45GPT,296,11,0,10210.0,30.79,5.25,Low Income
B0D81ZKNDK,240,11,0,430100.0,27.02,43.48,Low Income
B0D6BFMYRD,1828,11,0,404089.0,42.55,10.71,Lower-Middle Income
B0D7Z1XG2Y,248,11,0,215400.0,,,Low Income
B0D9QFWMBL,1200,11,0,336287.0,55.37,44.16,Lower-Middle Income
B0D6FMKSBP,302,11,0,697744.0,30.62,29.74,Low Income
B0CY5BLCVT,371,11,0,46469.0,,,Low Income
B0D9QBGZFG,1200,11,0,42333.0,38.44,74.20,Lower-Middle Income
B0D78QNGS4,198,11,0,229036.0,28.82,28.27,Low Income
B0D5YGB9JS,277,11,0,216456.0,134.07,34.37,Lower-Middle Income
B0D91PF5FR,280,11,0,218081.0,33.33,40.95,Lower-Middle Income
B0D8VZ3YKG,194,11,0,375777.0,,,Low Income
B0D3X6XPMD,326,11,0,322946.0,,,Upper-Middle Income
B0D3X6RX22,326,11,0,459479.0,44.94,13.85,Low Income
B0D7GJSBF7,234,11,0,117054.0,,,Lower-Middle Income
B0D3X857ZP,326,11,0,424880.0,180.60,50.01,Lower-Middle Income
B0D9PX8K77,1200,11,23,398707.0,34.89,32.67,Low Income
B0D95JTN2L,255,11,0,103356.0,26.95,6.91,Low Income
B0D3HQ7YP9,358,11,0,123678.0,25.55,25.82,Low Income
B0D8756NQ5,240,11,0,287757.0,27.54,0.00,Low Income
B0D875X4SG,240,11,0,806407.0,,,Low Income
B0D72PX69D,171,11,0,337119.0,,,Lower-Middle Income
B0D9NLQJM7,256,11,0,588970.0,32.01,16.74,Low Income
B0D5QLBN8L,303,11,0,551760.0,163.24,28.76,Upper-Middle Income
B0D8VQJJ9N,194,11,0,92629.0,,,Low Income
B0D9GPTDPJ,266,11,0,190489.0,27.82,21.86,Low Income
B0D8749QFY,240,11,0,120126.0,27.70,0.00,Low Income
B0D962613P,255,11,0,334522.0,25.87,6.68,Very Low Income
B0D872JMRG,240,11,0,464924.0,27.62,0.00,Low Income
B0D874864J,240,11,47,298918.0,27.10,0.00,Low Income
B0D8KK7N6B,306,11,0,73227.0,,,Low Income
B0D8753GBG,240,11,26,330454.0,27.02,0.00,Low Income
B0D7MDLGYB,237,11,0,148080.0,,,Very Low Income
B0D9LM5T9M,258,11,0,107244.0,28.06,13.14,Low Income
B0D874N9R2,240,11,0,757427.0,27.32,0.00,Low Income
B0D9PJ4279,256,11,0,305808.0,27.54,15.09,Low Income
B0D78X4PWX,198,11,0,178909.0,48.44,9.57,Lower-Middle Income
B0D83MG1ZL,210,11,0,118333.0,42.48,8.09,Low Income
B0D66K24QD,296,11,0,107865.0,38.27,9.72,Low Income
B0D3LSBWYW,256,11,0,102626.0,55.89,50.45,Lower-Middle Income
B0D83SSYDG,210,11,0,430860.0,,,Lower-Middle Income
B0D7HP7G9M,234,11,0,1017796.0,95.37,24.94,Upper-Middle Income
B0CRHFVZXQ,432,11,0,95489.0,26.72,7.25,Low Income
B0D5QTVHHF,303,11,0,231594.0,27.38,7.08,Low Income
B0D8VQD2VQ,275,11,0,227587.0,26.83,43.39,Low Income
B0D8VL1J9D,275,11,0,854126.0,,,Lower-Middle Income
B0D4TTQS6G,25,11,0,190036.0,312.72,286.62,Upper-Middle Income
B0D5XYGPC1,277,11,0,346513.0,27.38,7.40,Low Income
B0D4TQCLH4,25,11,0,392113.0,285.40,386.61,Upper-Middle Income
B0D6B2X42J,296,11,0,124988.0,27.38,18.61,Low Income
B0D4Z2KWP7,25,11,0,126569.0,29.05,22.59,Lower-Middle Income
B0D69GBJ4M,256,11,0,55696.0,27.18,0.00,Low Income
B0D6B7ZZW1,296,11,0,62339.0,33.69,14.02,Low Income
B0D28NT6DD,338,11,0,93664.0,51.54,55.40,Low Income
B0D9N88C3X,256,11,25,177854.0,40.15,62.96,Lower-Middle Income
B0D9LRZ8KF,306,11,0,597461.0,67.18,0.00,Lower-Middle Income
B0D9N57QBJ,256,11,0,177854.0,49.61,96.02,Lower-Middle Income
B0D5GTN9ZM,292,11,0,631640.0,25.51,30.31,Low Income
B0D17M1QYS,227,11,0,984923.0,,,Upper-Middle Income
B0D6FJ2YXX,302,11,0,162486.0,34.13,37.09,Low Income
B0D4YY67YB,283,11,0,1145461.0,25.15,34.96,Low Income
B0D821N7LL,240,11,0,262553.0,26.95,13.31,Very Low Income
B0D9GRQTHY,266,11,0,226799.0,25.67,12.89,Very Low Income
B0D9HGVQQJ,266,11,0,45692.0,51.08,31.80,Low Income
B0D97QLVX5,201,11,0,673747.0,40.95,10.57,Lower-Middle Income
B0D9HH4WDG,266,11,0,801915.0,,,Lower-Middle Income
B0D9BC1GV6,274,11,0,271138.0,25.27,19.13,Low Income
B0D9JFHXTL,245,11,0,902929.0,,,Low Income
B0D93B6DFX,232,11,0,709042.0,,,Very Low Income
B0D9MN1RNT,258,11,0,1827.0,28.06,15.58,Low Income
B0D9L9NM75,258,11,0,680246.0,83.56,40.85,Lower-Middle Income
B0D65KKD5F,296,11,0,201960.0,,,Very Low Income
B0D53RQMR3,336,11,0,31945.0,45.76,55.48,Low Income
B0D6BRX759,1828,11,0,1001633.0,,,Low Income
B0D6YDWZ7N,246,11,0,719114.0,58.36,12.68,Lower-Middle Income
B0D667FTG1,296,11,0,55804.0,27.01,21.92,Low Income
B0D48W2BW2,330,11,0,8517.0,25.40,23.52,Very Low Income
B0D89MZX7R,317,11,0,708855.0,26.47,6.33,Very Low Income
B0D7MH184X,237,11,0,247496.0,30.19,0.00,Low Income
B0D5YC1DG8,277,11,0,327387.0,68.36,18.58,Lower-Middle Income
B0D91X3368,280,11,0,417767.0,65.06,97.88,Lower-Middle Income
B0D72W8FW8,171,11,0,173503.0,43.46,44.99,Upper-Middle Income
B0D95PT6M1,255,11,0,768843.0,,,Lower-Middle Income
B0D8PMV22H,271,11,0,392185.0,25.27,21.50,Low Income
B0D7V8G9VD,74,11,0,274016.0,28.70,11.43,Low Income
B0D96LM1BJ,255,11,0,15147.0,25.80,4.13,Very Low Income
B0D8PHB28D,271,11,0,344833.0,25.71,8.82,Low Income
B0D97G1DC2,201,11,0,25049.0,,,Low Income
B0D8HM2J32,222,11,24,97463.0,29.14,8.20,Low Income
B0D3BPS94G,1831,11,0,109116.0,93.62,31.93,Lower-Middle Income
B0D9KXPB8K,245,11,0,595399.0,27.90,33.86,Low Income
B0D95X17PC,255,11,0,14162.0,,,Low Income
B0D62XNBJ8,343,11,0,1003402.0,100.80,159.43,Upper-Middle Income
B0D1S1VDX9,70,11,0,283778.0,44.18,0.00,Lower-Middle Income
B0D9K74THX,245,11,0,1038155.0,38.45,0.00,Low Income
B0D8JCRHNW,222,11,0,,,,Very Low Income
B0D9K559SR,245,11,22,54810.0,,,Low Income
B0D9GWPM4V,266,11,0,65790.0,26.63,22.75,Low Income
B0D5QC4W3W,303,11,0,81190.0,73.37,111.51,Lower-Middle Income
B0D3V9VTGM,347,11,0,171073.0,35.44,38.07,Lower-Middle Income
B0D78DHQRM,198,11,0,222459.0,38.66,33.11,Low Income
B0D76J53KR,262,11,0,1339531.0,86.84,0.00,Lower-Middle Income
B0D9J49XBN,245,11,0,116492.0,26.23,13.75,Low Income
B0D9JDW9LQ,245,11,0,54538.0,,,
B0D4C64S68,300,11,0,75851.0,46.97,53.38,Lower-Middle Income
B0D49SZ3PF,330,11,0,126436.0,36.44,31.34,Low Income
B0D9J8NCR2,245,11,0,130459.0,32.45,27.52,Low Income
B0D79LMGSY,198,11,0,136700.0,25.26,22.22,Very Low Income
B0D5YCM89Y,277,11,0,54249.0,116.10,81.23,Lower-Middle Income
B0D5XM8C8G,277,11,0,105558.0,,,Low Income
B0D8BH5SKJ,248,11,0,584089.0,27.46,0.00,Lower-Middle Income
B0D5VKJD6N,1860,11,0,3909.0,,,Low Income
B0D8K96RWK,306,11,0,60784.0,25.43,15.38,Very Low Income
B0D9GYZR3F,266,11,0,45602.0,356.60,121.82,Upper-Middle Income
B0D5M7LHFL,266,11,0,480300.0,40.01,13.74,Lower-Middle Income
B0D5MDDK9C,266,11,0,712524.0,40.54,17.61,Lower-Middle Income
B0D49T8JW2,330,11,0,101253.0,29.08,21.95,Low Income
B0D7974J9W,198,11,0,632044.0,34.45,26.22,Low Income
B0D3T4NH14,347,11,0,111273.0,102.84,91.12,Upper-Middle Income
B0CQWD1W8P,470,11,0,309928.0,37.64,31.39,Low Income
